Recommended,Suggestion_Id,Responses,Views,Votes_Up,Votes_Down,Author_Id,Author_Join (in terms of how many days since they joined),Author_TotalPosts,Author_PostsPerDay
0,157440,0,42,0,0,796714,901,182,0.2
0,157444,17,173,0,11,796714,901,182,0.2
0,157447,20,174,0,10,796714,901,182,0.2
0,157494,67,1034,28,3,731623,963,477,0.5
0,157499,172,5306,419,27,398328,1212,1308,1.1
0,157504,2,18,0,0,454817,1180,789,0.7
0,157506,22,713,35,4,454817,1180,789,0.7
0,157526,37,598,50,5,823812,883,467,0.5
0,157560,6,224,2,1,1935,1619,1354,0.8
0,157612,13,104,2,9,478933,1159,580,0.5
0,157647,1,32,0,0,850243,872,29,0
0,157649,7,409,1,3,850243,872,29,0
0,157673,21,283,0,0,730098,964,1382,1.4
0,157682,38,712,14,2,809923,888,556,0.6
0,157715,34,1025,27,6,736471,958,230,0.2
0,157736,33,319,9,1,311839,1276,527,0.4
0,157743,13,151,4,5,312685,1275,2410,1.9
0,157761,22,475,8,6,632797,1024,723,0.7
0,157768,13,335,8,7,270624,1307,20,0
0,157772,2,59,0,0,730465,964,896,0.9
0,157784,204,7086,324,77,335804,1259,1866,1.5
0,157822,4,139,0,0,850243,872,29,0
1,157833,71,1378,105,9,229906,1328,6316,4.8
0,157845,1,125,0,0,850243,872,29,0
0,157864,3,47,1,0,850243,872,29,0
0,157874,32,376,7,14,850243,872,29,0
0,157892,16,209,6,4,834807,879,7,0
0,157905,6,106,0,7,655262,1010,308,0.3
0,157936,0,15,0,0,305220,1281,41,0
0,157938,3,53,0,4,305220,1281,41,0
0,157966,5,79,0,5,807626,890,336,0.4
0,157972,14,180,1,7,805695,892,1339,1.5
0,157976,3,60,0,0,342072,1255,519,0.4
0,157992,3,42,0,0,312685,1275,2410,1.9
0,157993,28,441,22,6,781760,912,1052,1.2
0,157999,3,79,1,1,730465,964,896,0.9
0,158000,84,2175,148,33,398328,1212,1308,1.1
0,158002,57,1069,26,10,363716,1238,329,0.3
0,158003,5,115,5,0,46416,1557,3683,2.4
0,158010,96,3220,252,6,166545,1362,779,0.6
0,158013,99,3332,50,13,543987,1078,660,0.6
1,158019,49,1592,99,12,335804,1259,1866,1.5
0,158025,10,107,1,10,550387,1070,821,0.8
0,158031,21,303,21,1,36153,1563,16,0
0,158064,9,559,6,4,850547,872,4,0
0,158078,16,733,12,8,850243,872,29,0
0,158081,2,88,0,2,854800,870,3,0
0,158087,20,937,4,11,840602,876,385,0.4
0,158094,12,147,1,10,478933,1159,580,0.5
0,158096,7,150,2,2,848101,873,11,0
0,158115,5,54,2,0,229906,1328,6316,4.8
0,158130,4,54,0,1,781760,912,1052,1.2
0,158167,44,1506,50,6,348741,1250,1240,1
0,158170,15,192,8,1,807626,890,336,0.4
0,158181,9,82,5,1,855765,869,10,0
0,158185,64,2822,90,33,730098,964,1382,1.4
0,158190,71,1794,72,18,110798,1386,710,0.5
0,158208,6,88,0,0,660229,1007,52,0.1
0,158210,123,2020,73,14,410399,1206,537,0.4
0,158244,12,141,1,6,828762,881,13,0
1,158253,36,522,41,1,229906,1328,6316,4.8
0,158271,33,815,33,8,736471,958,230,0.2
0,158272,12,471,13,7,550387,1070,821,0.8
0,158284,187,3667,110,15,741526,953,215,0.2
0,158295,15,226,4,7,478933,1159,580,0.5
0,158299,6,93,2,2,87599,1526,641,0.4
0,158306,8,663,9,2,414182,1204,282,0.2
0,158310,1,300,1,2,848748,873,20,0
0,158314,19,1035,9,6,848748,873,20,0
0,158397,5,65,0,2,430894,1194,305,0.3
0,158413,13,158,7,0,730098,964,1382,1.4
0,158421,2,60,4,0,739444,955,72,0.1
0,158422,66,1333,141,2,577110,1056,1881,1.8
0,158426,18,366,0,0,730098,964,1382,1.4
0,158435,8,423,6,2,234414,1326,60,0
0,158436,98,1629,28,4,529641,1086,216,0.2
0,158454,20,245,2,15,727855,966,147,0.2
0,158474,1,269,0,0,858513,868,4,0
0,158476,31,410,33,4,805695,892,1339,1.5
0,158506,11,127,7,2,8158,1601,412,0.3
0,158522,24,620,7,8,770022,919,50,0.1
0,158526,18,215,7,8,398328,1212,1308,1.1
0,158527,107,2925,139,17,23768,1569,1869,1.2
0,158529,6,153,5,2,23768,1569,1869,1.2
0,158553,10,163,7,1,407715,1207,158,0.1
0,158567,202,7292,140,18,632797,1024,723,0.7
0,158577,53,2034,91,10,335804,1259,1866,1.5
0,158605,12,148,7,3,101019,1489,2302,1.5
0,158624,1,52,0,5,703400,980,455,0.5
0,158634,37,568,58,1,175125,1358,2694,2
0,158671,15,452,12,1,122830,1381,3681,2.7
0,158678,10,181,3,7,755839,937,5,0
0,158686,3,149,1,0,234414,1326,60,0
0,158702,16,374,3,3,744931,949,193,0.2
0,158744,40,496,32,0,543174,1079,6920,6.4
0,158781,29,543,16,7,543987,1078,660,0.6
0,158785,28,337,24,4,805695,892,1339,1.5
0,158787,80,1739,33,1,2567,1619,413,0.3
0,158788,2,35,0,0,451484,1182,73,0.1
0,158801,22,253,7,6,410604,1206,1757,1.5
0,158824,5,107,0,5,753325,939,1108,1.2
0,158834,22,289,15,8,20971,1578,330,0.2
0,158845,9,93,10,0,91990,1514,744,0.5
0,158862,16,238,6,4,817597,885,47,0.1
0,158890,5,104,2,0,437331,1192,96,0.1
0,158902,30,1069,30,1,312685,1275,2410,1.9
0,158915,1,159,0,0,848748,873,20,0
0,158917,1,295,0,1,848748,873,20,0
0,158941,19,240,3,10,369635,1232,60,0
0,159003,18,291,5,1,1297,1619,182,0.1
0,159019,40,502,22,1,87599,1526,641,0.4
0,159042,2,74,0,0,823869,883,2,0
0,159066,12,143,4,9,753325,939,1108,1.2
0,159070,69,1097,5,54,243141,1322,284,0.2
0,159076,7,113,0,5,648412,1014,10,0
0,159091,4,98,0,0,478933,1159,580,0.5
0,159095,56,673,67,1,243141,1322,284,0.2
0,159106,6,88,3,3,478933,1159,580,0.5
0,159114,44,896,47,7,430894,1194,305,0.3
0,159120,12,310,3,0,833119,880,116,0.1
0,159129,13,317,8,1,455142,1180,485,0.4
0,159147,70,1028,25,9,410399,1206,537,0.4
0,159151,1,18,0,0,757981,934,15,0
1,159156,305,5117,410,20,418180,1202,3847,3.2
0,159162,12,162,5,3,757981,934,15,0
0,159180,4,61,0,0,543987,1078,660,0.6
0,159190,36,948,24,9,858148,868,2130,2.5
0,159231,31,340,8,5,23768,1569,1869,1.2
0,159239,2,52,0,0,239417,1324,121,0.1
0,159245,0,59,0,0,126122,1380,433,0.3
0,159246,19,583,3,8,126122,1380,433,0.3
1,159275,30,295,36,0,229906,1328,6316,4.8
0,159307,3,61,4,0,483946,1149,858,0.7
0,159308,9,138,2,8,126122,1380,433,0.3
0,159309,12,294,7,1,798833,899,82,0.1
0,159340,9,180,2,5,632797,1024,723,0.7
0,159342,20,305,26,0,483946,1149,858,0.7
0,159348,20,331,39,0,483946,1149,858,0.7
0,159351,36,1010,37,5,588791,1051,668,0.6
0,159375,7,135,3,2,320006,1271,798,0.6
0,159463,7,72,5,3,312685,1275,2410,1.9
0,159492,42,702,22,3,150709,1370,1220,0.9
0,159493,4,90,7,1,150709,1370,1220,0.9
0,159495,14,169,1,11,91561,1515,195,0.1
0,159498,14,225,4,1,150709,1370,1220,0.9
0,159525,9,325,3,2,405225,1209,31,0
0,159543,0,22,0,0,632797,1024,723,0.7
0,159544,10,268,2,8,632797,1024,723,0.7
0,159552,17,725,18,2,645111,1016,293,0.3
0,159554,15,223,6,1,243141,1322,284,0.2
0,159565,9,107,4,1,150709,1370,1220,0.9
0,159575,10,125,4,0,4229,1616,139,0.1
0,159595,53,749,63,4,428174,1196,90,0.1
0,159612,44,667,22,9,150709,1370,1220,0.9
0,159624,15,173,7,4,1299,1619,830,0.5
0,159634,4,86,4,0,150709,1370,1220,0.9
0,159635,18,258,5,5,478933,1159,580,0.5
0,159637,3,171,4,0,635648,1022,59,0.1
0,159651,17,234,7,6,478933,1159,580,0.5
0,159657,44,990,27,1,4886,1615,8977,5.6
0,159665,9,124,2,2,781760,912,1052,1.2
0,159668,9,159,0,8,166545,1362,779,0.6
0,159702,16,505,8,6,532904,1084,65,0.1
0,159704,10,481,11,2,645111,1016,293,0.3
0,159705,1,34,0,0,486734,1144,1136,1
0,159714,34,598,13,14,49512,1555,21,0
0,159720,5,466,0,3,838008,878,6,0
1,159733,59,8606,47,2,365965,1237,5191,4.2
0,159738,15,779,19,5,320006,1271,798,0.6
0,159751,6,114,1,8,865500,865,15,0
0,159754,31,411,18,7,398328,1212,1308,1.1
0,159801,21,482,7,3,861711,867,70,0.1
0,159875,5,114,1,5,8992,1600,1127,0.7
0,159888,14,268,5,1,727855,966,147,0.2
0,159898,122,2149,80,12,858148,868,2130,2.5
0,159906,2,77,2,0,753325,939,1108,1.2
0,159922,1,19,0,0,72218,1541,24,0
0,159924,9,113,1,7,72218,1541,24,0
0,159931,40,579,7,8,335804,1259,1866,1.5
0,159942,2,42,0,0,868663,862,148,0.2
0,159943,5,79,3,0,486734,1144,1136,1
0,159944,0,54,0,0,410735,1206,10,0
0,159946,13,179,0,7,410735,1206,10,0
0,159952,129,5473,133,39,862421,866,1159,1.3
0,159955,11,143,2,5,819306,884,936,1.1
0,159963,0,30,0,0,23768,1569,1869,1.2
1,159964,130,2244,125,21,23768,1569,1869,1.2
0,159979,7,126,3,2,478933,1159,580,0.5
0,160003,61,907,41,4,689022,989,649,0.7
0,160043,106,4649,135,25,862421,866,1159,1.3
0,160045,48,808,28,3,343987,1254,1168,0.9
1,160050,48,933,84,2,122830,1381,3681,2.7
0,160071,32,424,8,11,243141,1322,284,0.2
0,160090,30,513,3,27,635050,1022,772,0.8
0,160093,93,10452,101,63,313438,1275,210,0.2
0,160098,1,299,0,0,867935,863,2209,2.6
0,160099,8,114,0,2,554992,1067,1399,1.3
0,160131,71,2589,86,14,23768,1569,1869,1.2
0,160136,2,77,0,0,868663,862,148,0.2
0,160145,47,1027,41,3,10641,1598,1734,1.1
0,160154,4,91,1,5,577021,1057,468,0.4
1,160165,49,1402,61,2,315339,1274,318,0.3
0,160180,94,2803,72,10,410604,1206,1757,1.5
0,160201,17,279,1,1,135299,1376,906,0.7
0,160231,13,287,5,3,695688,985,739,0.8
0,160233,4,98,1,3,839690,877,454,0.5
0,160248,35,415,24,7,204457,1342,808,0.6
0,160255,0,227,0,0,848748,873,20,0
0,160270,32,651,34,14,478933,1159,580,0.5
0,160272,34,642,11,2,176018,1357,268,0.2
0,160285,18,348,21,0,759225,933,598,0.6
0,160295,77,3556,115,14,23768,1569,1869,1.2
1,160311,43,1045,39,1,365965,1237,5191,4.2
0,160353,16,200,3,10,745230,949,474,0.5
0,160356,16,159,1,7,745230,949,474,0.5
0,160389,25,586,8,2,809923,888,556,0.6
0,160392,150,7425,190,65,862421,866,1159,1.3
0,160395,43,4589,53,23,759807,932,857,0.9
0,160408,10,265,1,4,777027,915,68,0.1
0,160410,13,337,10,3,614328,1035,7,0
0,160417,30,418,3,12,737512,957,111,0.1
0,160426,8,350,0,0,419209,1201,2126,1.8
0,160430,58,1695,103,19,370566,1232,121,0.1
0,160432,0,28,1,0,137052,1375,123,0.1
0,160447,11,141,2,7,777027,915,68,0.1
0,160451,11,152,5,5,533355,1084,73,0.1
0,160461,4,71,0,1,120847,1382,1200,0.9
0,160477,11,166,2,2,115808,1384,460,0.3
0,160486,0,33,0,0,115808,1384,460,0.3
0,160496,28,359,24,0,495404,1121,181,0.2
0,160532,28,488,4,7,23768,1569,1869,1.2
0,160533,2,172,0,0,431802,1194,6,0
0,160544,26,422,25,3,455142,1180,485,0.4
0,160561,16,653,7,5,867935,863,2209,2.6
0,160565,5,309,2,0,74748,1540,2035,1.3
0,160576,20,652,15,5,50556,1555,263,0.2
0,160577,13,255,6,0,229099,1328,33,0
0,160579,34,783,16,4,858148,868,2130,2.5
0,160613,144,4007,337,7,398328,1212,1308,1.1
0,160615,2,47,0,0,871017,860,7,0
1,160647,43,1202,81,2,862421,866,1159,1.3
0,160651,25,376,24,1,204504,1342,50,0
0,160676,2,93,1,0,765062,926,346,0.4
0,160685,6,126,4,0,598224,1046,277,0.3
0,160714,3,256,0,0,362667,1239,25,0
0,160717,12,144,2,8,559323,1065,72,0.1
0,160724,6,266,2,0,839410,877,6,0
0,160728,2,54,0,1,856855,869,8,0
1,160740,120,4167,263,9,166545,1362,779,0.6
0,160767,14,215,5,6,871645,859,140,0.2
0,160778,15,183,1,9,389985,1216,3,0
0,160779,7,152,10,1,10769,1597,1721,1.1
0,160790,23,474,5,6,23768,1569,1869,1.2
0,160791,49,818,16,5,543987,1078,660,0.6
0,160798,4,155,0,0,320962,1270,28,0
0,160807,2,41,0,0,612780,1036,34,0
0,160826,20,328,7,2,632797,1024,723,0.7
0,160832,22,315,3,13,398328,1212,1308,1.1
0,160834,1,37,0,0,765062,926,346,0.4
0,160836,141,4316,91,18,419209,1201,2126,1.8
0,160840,14,219,2,5,410604,1206,1757,1.5
0,160844,3,187,3,2,399561,1212,25,0
0,160858,5,166,1,3,437311,1192,93,0.1
0,160865,76,1940,65,19,410604,1206,1757,1.5
0,160873,10,193,6,0,737890,957,67,0.1
0,160890,19,285,4,3,154016,1369,581,0.4
0,160894,6,234,0,2,562910,1063,5,0
0,160923,9,197,2,7,559323,1065,72,0.1
0,160925,15,188,7,5,478933,1159,580,0.5
0,160956,2,61,0,0,478933,1159,580,0.5
0,160965,73,3448,80,31,23768,1569,1869,1.2
0,160985,10,153,6,2,819306,884,936,1.1
0,160986,16,212,7,0,478933,1159,580,0.5
0,160998,34,616,8,10,554992,1067,1399,1.3
0,160999,45,1428,124,5,530104,1086,576,0.5
0,161005,11,174,0,0,398328,1212,1308,1.1
0,161045,9,96,8,1,69239,1543,286,0.2
0,161074,3,50,0,0,319319,1271,19,0
0,161078,13,222,2,0,796714,901,182,0.2
0,161080,46,585,49,1,668629,1001,204,0.2
0,161091,11,182,2,1,871126,860,23,0
1,161095,126,3029,288,22,335804,1259,1866,1.5
0,161100,106,3750,204,41,398328,1212,1308,1.1
0,161101,13,199,6,0,101087,1489,332,0.2
0,161126,45,796,80,9,550302,1070,2268,2.1
0,161170,42,822,33,3,441707,1188,1249,1.1
0,161177,18,441,23,8,846241,874,35,0
1,161180,75,1283,78,6,392857,1215,711,0.6
0,161191,1,85,2,0,429466,1195,25,0
0,161233,9,139,2,0,781760,912,1052,1.2
0,161250,8,75,1,0,478933,1159,580,0.5
0,161269,0,28,0,0,543174,1079,6920,6.4
1,161272,48,542,37,3,543174,1079,6920,6.4
0,161286,11,162,2,7,23768,1569,1869,1.2
0,161289,1,20,0,0,868663,862,148,0.2
0,161293,17,152,0,10,868663,862,148,0.2
0,161313,56,1058,17,7,761636,930,238,0.3
0,161329,12,169,2,10,50556,1555,263,0.2
0,161335,3,82,0,0,23219,1571,30,0
1,161345,43,636,68,0,78864,1536,271,0.2
0,161360,51,554,58,1,543174,1079,6920,6.4
0,161374,3,73,1,0,1935,1619,1354,0.8
0,161389,8,419,8,3,645111,1016,293,0.3
0,161401,0,61,0,0,91990,1514,744,0.5
0,161425,57,1517,94,6,478933,1159,580,0.5
0,161447,6,242,3,4,419209,1201,2126,1.8
0,161450,23,487,30,1,218675,1334,1615,1.2
0,161457,56,1859,54,14,424643,1198,2376,2
0,161468,0,45,1,0,730098,964,1382,1.4
0,161476,36,628,18,9,577144,1056,103,0.1
0,161481,14,181,0,1,737307,957,43,0
0,161493,38,846,22,1,809923,888,556,0.6
0,161496,0,27,0,0,23219,1571,30,0
0,161498,5,81,1,2,23219,1571,30,0
0,161499,3,63,0,1,868663,862,148,0.2
0,161539,17,703,6,2,553156,1068,279,0.3
0,161542,12,457,7,1,550387,1070,821,0.8
0,161545,56,936,37,15,543174,1079,6920,6.4
0,161584,0,19,0,0,390,1620,3973,2.5
0,161588,58,2115,124,5,390,1620,3973,2.5
0,161589,35,445,21,0,543174,1079,6920,6.4
0,161621,8,214,2,0,239183,1324,1352,1
0,161656,45,1712,37,4,876201,855,1646,1.9
0,161658,7,190,0,1,787870,907,14,0
0,161664,19,274,7,0,23768,1569,1869,1.2
0,161672,3,120,2,0,520410,1090,13,0
0,161673,4,57,0,0,733424,961,136,0.1
0,161674,28,1299,12,9,398328,1212,1308,1.1
0,161678,13,142,1,11,867935,863,2209,2.6
0,161690,11,323,1,0,215394,1336,21,0
0,161707,15,327,7,1,348860,1250,22,0
0,161723,5,72,0,0,410735,1206,10,0
0,161764,1,28,0,0,345114,1253,131,0.1
0,161770,14,154,0,11,122830,1381,3681,2.7
0,161792,2,34,0,0,345114,1253,131,0.1
0,161795,141,5258,362,12,398328,1212,1308,1.1
1,161822,82,2568,117,12,335804,1259,1866,1.5
0,161832,6,111,2,2,753325,939,1108,1.2
0,161838,30,537,17,13,10213,1598,706,0.4
0,161839,4,77,0,1,753325,939,1108,1.2
0,161845,21,370,19,7,478933,1159,580,0.5
0,161876,1,143,2,0,105365,1475,594,0.4
0,161911,17,196,3,1,856544,869,315,0.4
0,161914,4,92,2,0,500247,1112,19,0
0,161923,4,55,0,2,208196,1340,280,0.2
0,161935,11,167,4,0,175125,1358,2694,2
0,161936,15,401,7,4,867935,863,2209,2.6
0,161938,8,1167,6,1,819306,884,936,1.1
0,161940,21,305,3,3,19598,1581,69,0
0,161941,22,240,3,23,807626,890,336,0.4
0,161942,16,484,9,0,809923,888,556,0.6
0,161953,15,118,1,6,782850,910,824,0.9
0,161972,1,67,0,0,348860,1250,22,0
0,161976,3,90,1,0,113594,1385,208,0.2
0,161991,1,46,0,0,745174,949,4,0
0,162003,16,144,8,1,335804,1259,1866,1.5
0,162007,34,1060,26,5,389035,1217,183,0.2
0,162013,20,235,7,2,185450,1352,1490,1.1
0,162016,103,3649,114,17,410604,1206,1757,1.5
0,162058,5,114,0,1,243141,1322,284,0.2
0,162076,0,16,0,0,131778,1378,2248,1.6
0,162077,7,54,4,0,131778,1378,2248,1.6
0,162085,65,648,79,1,543174,1079,6920,6.4
0,162092,1,35,0,0,577144,1056,103,0.1
0,162093,8,143,2,8,577144,1056,103,0.1
0,162102,14,197,1,0,761712,930,15,0
0,162114,3,74,0,1,475217,1165,61,0.1
0,162144,62,1116,0,0,730098,964,1382,1.4
0,162168,31,639,32,4,526114,1088,96,0.1
0,162175,89,3133,95,31,398328,1212,1308,1.1
0,162187,18,196,1,17,441707,1188,1249,1.1
0,162189,16,150,2,7,789619,906,230,0.3
1,162201,88,2594,134,7,410604,1206,1757,1.5
0,162213,10,136,2,8,526114,1088,96,0.1
0,162256,4,106,0,1,837599,878,2,0
0,162267,5,81,3,2,843186,875,4,0
0,162311,13,159,0,16,840602,876,385,0.4
0,162312,19,468,7,0,651542,1012,22,0
0,162315,2,92,2,0,848212,873,541,0.6
0,162317,92,3441,210,16,258379,1314,418,0.3
0,162318,44,904,21,7,550387,1070,821,0.8
0,162331,2,52,0,0,664270,1004,149,0.1
0,162332,0,15,0,0,664270,1004,149,0.1
0,162335,2,73,0,0,343987,1254,1168,0.9
0,162340,30,565,15,7,343987,1254,1168,0.9
0,162350,0,46,0,0,795768,901,153,0.2
0,162356,17,1377,22,11,1385,1619,2278,1.4
0,162377,28,607,13,1,156029,1368,980,0.7
0,162404,0,99,2,0,762871,929,8,0
0,162409,0,10,0,0,424643,1198,2376,2
0,162410,7,91,3,4,424643,1198,2376,2
0,162412,57,1435,105,1,441707,1188,1249,1.1
0,162416,2,26,0,0,858148,868,2130,2.5
0,162436,48,2242,46,20,862421,866,1159,1.3
0,162437,16,136,4,10,550387,1070,821,0.8
0,162441,34,1085,31,2,11940,1595,1438,0.9
0,162448,27,614,10,3,73089,1541,113,0.1
0,162458,7,81,0,1,753325,939,1108,1.2
0,162476,1,50,0,0,337667,1258,17,0
0,162478,38,1189,23,2,362794,1239,277,0.2
0,162479,2,66,0,2,868663,862,148,0.2
0,162482,0,13,0,0,664270,1004,149,0.1
0,162484,0,20,0,0,664270,1004,149,0.1
0,162485,2,35,0,0,664270,1004,149,0.1
0,162506,9,355,4,3,765062,926,346,0.4
0,162507,1,65,0,0,239417,1324,121,0.1
0,162508,7,115,2,5,819306,884,936,1.1
0,162547,5,63,1,1,28767,1567,114,0.1
0,162599,19,435,4,1,821562,884,138,0.2
0,162663,14,181,12,0,872044,859,427,0.5
0,162668,6,66,0,0,242520,1322,97,0.1
0,162672,10,138,0,4,637845,1020,1341,1.3
0,162699,13,202,1,7,242520,1322,97,0.1
0,162703,3,57,0,0,472058,1168,179,0.2
0,162713,11,184,6,5,550387,1070,821,0.8
0,162740,37,1109,15,12,879314,851,206,0.2
0,162752,24,370,28,1,664270,1004,149,0.1
0,162768,34,1232,73,12,21855,1575,108,0.1
0,162782,3,59,0,2,781906,911,24,0
0,162785,14,254,11,4,1385,1619,2278,1.4
0,162788,1,73,3,0,464536,1174,4,0
0,162794,1,25,0,0,565029,1062,4,0
0,162799,28,544,7,0,397083,1213,303,0.3
0,162811,11,140,1,8,765062,926,346,0.4
0,162837,8,117,2,0,150709,1370,1220,0.9
0,162873,2,38,0,0,881302,850,208,0.2
0,162876,8,88,2,1,577144,1056,103,0.1
0,162879,2,62,0,0,881302,850,208,0.2
0,162901,2,54,2,0,858148,868,2130,2.5
0,162907,47,1280,26,8,858148,868,2130,2.5
0,162916,32,756,15,3,879314,851,206,0.2
0,162923,26,230,5,4,858148,868,2130,2.5
0,162938,50,1925,31,6,292847,1291,1935,1.5
0,162953,12,150,1,8,881677,849,4,0
0,162957,6,157,5,0,577021,1057,468,0.4
0,162983,4,456,1,1,848748,873,20,0
0,162986,59,1111,71,5,550387,1070,821,0.8
0,162997,8,84,1,2,439269,1191,88,0.1
0,163002,2,76,1,0,550387,1070,821,0.8
0,163005,8,86,0,10,133080,1377,311,0.2
0,163008,25,456,8,4,811443,887,1400,1.6
0,163011,3,59,0,0,478933,1159,580,0.5
0,163027,26,304,11,3,535681,1083,2,0
0,163029,31,809,15,5,879314,851,206,0.2
0,163032,123,3679,173,8,835213,879,975,1.1
1,163047,120,9335,105,6,543174,1079,6920,6.4
0,163056,98,3144,95,20,292847,1291,1935,1.5
0,163078,17,167,2,7,750184,943,158,0.2
0,163096,2,45,0,0,194538,1347,1190,0.9
0,163097,2,62,1,0,881846,849,2,0
0,163100,1,53,1,0,881846,849,2,0
0,163101,0,26,0,0,863891,865,49,0.1
0,163109,1,36,0,0,749866,943,12,0
0,163110,5,118,0,1,881302,850,208,0.2
0,163111,2,68,0,0,716529,973,63,0.1
0,163118,2,84,2,2,881302,850,208,0.2
0,163121,10,152,1,7,478933,1159,580,0.5
0,163122,6,156,4,3,881302,850,208,0.2
0,163123,1,56,1,1,666814,1002,20,0
0,163129,7,110,3,1,1935,1619,1354,0.8
0,163142,16,501,7,1,219865,1333,258,0.2
0,163143,1,20,0,0,637845,1020,1341,1.3
0,163144,24,681,33,8,637845,1020,1341,1.3
0,163145,0,16,0,0,637845,1020,1341,1.3
0,163146,8,175,9,2,637845,1020,1341,1.3
0,163152,12,373,6,7,360967,1241,361,0.3
0,163153,0,30,0,0,651080,1012,47,0
0,163154,7,151,0,4,651080,1012,47,0
0,163161,3,163,1,1,882618,848,2,0
0,163168,7,189,1,1,360967,1241,361,0.3
0,163171,83,2519,53,4,553156,1068,279,0.3
0,163173,4,225,3,3,360967,1241,361,0.3
0,163185,0,61,0,0,845514,874,462,0.5
0,163195,1,65,0,0,439269,1191,88,0.1
0,163201,1,45,0,0,386130,1219,452,0.4
0,163215,1,32,0,0,556621,1066,112,0.1
1,163225,81,1630,115,4,365965,1237,5191,4.2
0,163235,5,173,4,1,292847,1291,1935,1.5
0,163261,0,30,0,1,439269,1191,88,0.1
0,163262,49,766,17,2,439269,1191,88,0.1
0,163285,4,53,3,0,135497,1376,403,0.3
0,163287,0,41,0,0,1935,1619,1354,0.8
0,163288,1,45,1,0,1935,1619,1354,0.8
0,163296,4,787,4,2,703400,980,455,0.5
0,163327,0,0,0,0,529493,1086,691,0.6
0,163332,24,806,35,1,565401,1062,62,0.1
0,163344,8,112,1,8,577144,1056,103,0.1
0,163359,47,819,48,6,494218,1123,1459,1.3
0,163365,1,30,0,0,716219,973,801,0.8
0,163367,26,287,5,14,716219,973,801,0.8
0,163381,9,141,4,2,143376,1373,35,0
0,163382,1,76,1,0,883862,847,83,0.1
0,163395,11,609,5,3,637845,1020,1341,1.3
0,163397,1,52,0,0,215394,1336,21,0
0,163406,9,96,0,3,360967,1241,361,0.3
0,163412,8,170,1,1,809923,888,556,0.6
0,163433,59,1604,38,6,871645,859,140,0.2
0,163442,1,71,0,0,750989,942,26,0
1,163446,47,1304,40,0,862421,866,1159,1.3
0,163455,75,4827,114,27,862421,866,1159,1.3
0,163457,37,971,38,2,505039,1102,229,0.2
0,163509,129,6127,345,38,110798,1386,710,0.5
0,163512,10,163,0,7,716219,973,801,0.8
0,163529,6,75,2,5,550387,1070,821,0.8
0,163541,0,125,1,0,883680,848,5,0
0,163549,39,1025,20,2,362794,1239,277,0.2
0,163566,24,408,11,2,439269,1191,88,0.1
0,163573,21,691,14,6,879314,851,206,0.2
0,163609,0,38,0,0,765062,926,346,0.4
0,163611,9,172,2,9,765062,926,346,0.4
0,163619,19,390,10,7,360967,1241,361,0.3
0,163650,3,119,3,0,845514,874,462,0.5
0,163651,5,70,0,0,156029,1368,980,0.7
0,163671,11,249,13,0,397541,1213,117,0.1
0,163701,9,129,1,1,737890,957,67,0.1
0,163740,4,63,1,2,573902,1058,88,0.1
0,163741,4,82,1,2,598325,1046,16,0
0,163751,0,34,1,0,765062,926,346,0.4
0,163754,43,2179,34,10,765062,926,346,0.4
0,163756,22,505,31,7,33541,1565,1907,1.2
0,163765,11,162,3,1,239417,1324,121,0.1
0,163781,23,234,20,0,185450,1352,1490,1.1
0,163798,35,1346,47,1,335804,1259,1866,1.5
0,163801,31,496,3,17,4702,1615,4258,2.6
0,163830,0,26,0,0,1935,1619,1354,0.8
1,163832,29,1140,73,0,1935,1619,1354,0.8
0,163836,13,124,0,10,156029,1368,980,0.7
0,163882,28,602,28,10,394835,1214,5956,4.9
0,163903,2,148,0,0,848748,873,20,0
0,163907,4,177,0,1,848748,873,20,0
0,163957,40,1029,23,16,879314,851,206,0.2
0,163985,8,170,1,8,23768,1569,1869,1.2
0,164002,12,180,0,11,600134,1045,187,0.2
0,164007,9,171,6,0,12488,1595,5803,3.6
0,164039,46,5891,0,0,54082,1553,994,0.6
0,164058,3,71,0,0,261866,1312,583,0.4
0,164080,8,111,8,0,716219,973,801,0.8
0,164124,15,500,15,1,565401,1062,62,0.1
0,164150,0,105,1,0,343987,1254,1168,0.9
0,164151,11,135,0,5,343987,1254,1168,0.9
0,164159,53,912,71,7,423724,1199,737,0.6
0,164162,41,2550,63,13,862421,866,1159,1.3
0,164175,1,43,0,0,670329,1000,3,0
0,164194,10,172,3,4,686184,990,66,0.1
0,164197,17,458,11,3,867935,863,2209,2.6
0,164217,4,84,2,0,871645,859,140,0.2
0,164219,18,1162,16,3,368000,1235,156,0.1
0,164227,10,163,4,0,884073,847,7,0
0,164243,41,1414,16,4,25646,1568,305,0.2
0,164248,1,39,0,0,651080,1012,47,0
0,164255,24,231,9,0,23768,1569,1869,1.2
0,164256,30,1373,45,2,406460,1208,2556,2.1
0,164267,2,54,0,0,756950,935,2,0
0,164268,8,115,2,5,514204,1093,1330,1.2
0,164274,0,37,0,0,879401,851,273,0.3
0,164276,17,245,1,8,879401,851,273,0.3
0,164308,19,858,15,8,879314,851,206,0.2
0,164317,5,107,2,1,604113,1042,252,0.2
0,164326,9,284,1,2,23768,1569,1869,1.2
0,164345,61,1440,30,6,145133,1373,166,0.1
0,164371,7,198,1,1,1297,1619,182,0.1
0,164394,11,151,4,2,694213,986,16,0
