Recommended,SuggID,Responses,Views,VoteUp,VoteDown,AuthID,AuthTenure,AuthPosts,AuthPost/Day,AuthScore,Up/Down,Up/Views,Down/Views,UpViewsRank
0,271257,5,277,7,0,155354,1368,1582,1.2,0.367668942,0,0.025270758,0,0
0,189296,12,1168,4,11,155354,1368,1582,1.2,0.367668942,0.363636364,0.003424658,0.009417808,0
0,182003,9,212,3,2,155354,1368,1582,1.2,0.367668942,1.5,0.014150943,0.009433962,0
0,281593,0,166,2,0,155354,1368,1582,1.2,0.367668942,0,0.012048193,0,0
0,280932,8,155,1,1,155354,1368,1582,1.2,0.367668942,1,0.006451613,0.006451613,0
0,232340,6,175,1,1,155354,1368,1582,1.2,0.367668942,1,0.005714286,0.005714286,0
0,232583,17,237,1,5,155354,1368,1582,1.2,0.367668942,0.2,0.004219409,0.021097046,0
0,281327,0,90,1,0,155354,1368,1582,1.2,0.367668942,0,0.011111111,0,0
0,281051,3,123,1,0,155354,1368,1582,1.2,0.367668942,0,0.008130081,0,0
0,182002,0,44,0,0,155354,1368,1582,1.2,0.367668942,0,0,0,0
0,189767,0,39,0,0,155354,1368,1582,1.2,0.367668942,0,0,0,0
0,234854,4,164,0,0,155354,1368,1582,1.2,0.367668942,0,0,0,0
0,237777,0,65,0,0,155354,1368,1582,1.2,0.367668942,0,0,0,0
0,249811,8,235,0,6,155354,1368,1582,1.2,0.367668942,0,0,0.025531915,0
0,132137,83,5570,106,28,31857,1565,1163,0.7,0.367207986,3.785714286,0.019030521,0.00502693,0
0,237590,11,166,1,0,31857,1565,1163,0.7,0.367207986,0,0.006024096,0,0
0,264096,70,4714,185,54,149851,1371,1826,1.3,0.366965566,3.425925926,0.039244803,0.01145524,0
0,260618,55,3786,131,38,149851,1371,1826,1.3,0.366965566,3.447368421,0.034601162,0.010036978,0
0,169667,18,180,6,7,149851,1371,1826,1.3,0.366965566,0.857142857,0.033333333,0.038888889,0
0,165832,8,160,3,7,149851,1371,1826,1.3,0.366965566,0.428571429,0.01875,0.04375,0
0,264300,1,194,1,0,149851,1371,1826,1.3,0.366965566,0,0.005154639,0,0
0,165530,1,45,0,0,149851,1371,1826,1.3,0.366965566,0,0,0,0
0,260616,0,39,0,0,149851,1371,1826,1.3,0.366965566,0,0,0,0
0,85385,52,4804,54,16,1826,1619,977,0.6,0.366845677,3.375,0.011240633,0.003330558,0
0,207808,95,2756,91,39,167042,1362,603,0.4,0.366658515,2.333333333,0.033018868,0.014150943,0
1,210210,56,1630,72,10,167042,1362,603,0.4,0.366658515,7.2,0.044171779,0.006134969,0
1,214276,37,1482,57,5,167042,1362,603,0.4,0.366658515,11.4,0.038461538,0.003373819,0
0,218159,23,1064,30,11,167042,1362,603,0.4,0.366658515,2.727272727,0.028195489,0.010338346,0
0,222186,16,807,27,1,167042,1362,603,0.4,0.366658515,27,0.033457249,0.001239157,0
0,241550,25,795,19,5,167042,1362,603,0.4,0.366658515,3.8,0.023899371,0.006289308,0
0,218454,14,774,18,5,167042,1362,603,0.4,0.366658515,3.6,0.023255814,0.006459948,0
0,227505,14,851,15,1,167042,1362,603,0.4,0.366658515,15,0.017626322,0.001175088,0
0,215201,28,1213,14,14,167042,1362,603,0.4,0.366658515,1,0.011541632,0.011541632,0
0,210309,15,943,10,1,167042,1362,603,0.4,0.366658515,10,0.010604454,0.001060445,0
0,224838,16,833,7,0,167042,1362,603,0.4,0.366658515,0,0.008403361,0,0
0,208838,4,104,6,0,167042,1362,603,0.4,0.366658515,0,0.057692308,0,0
0,218305,34,535,5,16,167042,1362,603,0.4,0.366658515,0.3125,0.009345794,0.029906542,0
0,251373,85,3246,116,24,31561,1566,517,0.3,0.36637528,4.833333333,0.035736291,0.007393715,0
0,270407,34,1037,30,9,31561,1566,517,0.3,0.36637528,3.333333333,0.028929605,0.008678881,0
0,254190,24,796,25,18,31561,1566,517,0.3,0.36637528,1.388888889,0.031407035,0.022613065,0
0,264044,17,577,24,5,31561,1566,517,0.3,0.36637528,4.8,0.041594454,0.008665511,0
0,253681,8,947,16,7,31561,1566,517,0.3,0.36637528,2.285714286,0.016895459,0.007391763,0
0,251289,9,877,15,11,31561,1566,517,0.3,0.36637528,1.363636364,0.017103763,0.012542759,0
0,267435,11,668,11,1,31561,1566,517,0.3,0.36637528,11,0.016467066,0.001497006,0
0,255072,7,479,9,4,31561,1566,517,0.3,0.36637528,2.25,0.018789144,0.008350731,0
0,249851,17,598,9,5,31561,1566,517,0.3,0.36637528,1.8,0.015050167,0.008361204,0
0,280098,29,916,8,10,31561,1566,517,0.3,0.36637528,0.8,0.008733624,0.010917031,0
0,274362,12,160,7,5,31561,1566,517,0.3,0.36637528,1.4,0.04375,0.03125,0
0,251636,20,568,7,5,31561,1566,517,0.3,0.36637528,1.4,0.012323944,0.008802817,0
0,223042,4,159,5,1,31561,1566,517,0.3,0.36637528,5,0.031446541,0.006289308,0
0,235969,2,218,5,3,31561,1566,517,0.3,0.36637528,1.666666667,0.02293578,0.013761468,0
0,188414,32,481,5,24,31561,1566,517,0.3,0.36637528,0.208333333,0.01039501,0.04989605,0
0,279125,7,315,5,0,31561,1566,517,0.3,0.36637528,0,0.015873016,0,0
0,223041,10,153,4,4,31561,1566,517,0.3,0.36637528,1,0.026143791,0.026143791,0
0,254152,10,675,3,4,31561,1566,517,0.3,0.36637528,0.75,0.004444444,0.005925926,0
0,255099,3,118,3,0,31561,1566,517,0.3,0.36637528,0,0.025423729,0,0
0,250749,0,153,2,1,31561,1566,517,0.3,0.36637528,2,0.013071895,0.006535948,0
0,263920,5,278,2,2,31561,1566,517,0.3,0.36637528,1,0.007194245,0.007194245,0
0,281734,9,210,2,3,31561,1566,517,0.3,0.36637528,0.666666667,0.00952381,0.014285714,0
0,247855,13,221,2,3,31561,1566,517,0.3,0.36637528,0.666666667,0.009049774,0.013574661,0
0,247852,8,221,2,9,31561,1566,517,0.3,0.36637528,0.222222222,0.009049774,0.040723982,0
0,281792,3,210,2,0,31561,1566,517,0.3,0.36637528,0,0.00952381,0,0
0,255407,5,971,1,1,31561,1566,517,0.3,0.36637528,1,0.001029866,0.001029866,0
0,238334,7,133,1,5,31561,1566,517,0.3,0.36637528,0.2,0.007518797,0.037593985,0
0,258991,8,158,1,7,31561,1566,517,0.3,0.36637528,0.142857143,0.006329114,0.044303797,0
0,223029,0,48,1,0,31561,1566,517,0.3,0.36637528,0,0.020833333,0,0
0,282400,1,124,1,0,31561,1566,517,0.3,0.36637528,0,0.008064516,0,0
0,264595,67,3006,113,9,51626,1554,388,0.3,0.366348723,12.55555556,0.037591484,0.002994012,0
0,228429,9,264,1,6,51626,1554,388,0.3,0.366348723,0.166666667,0.003787879,0.022727273,0
0,159624,15,173,7,4,1299,1619,830,0.5,0.366315742,1.75,0.040462428,0.023121387,0
0,157262,66,2342,70,8,11940,1595,1438,0.9,0.366060748,8.75,0.029888984,0.003415884,0
0,162441,34,1085,31,2,11940,1595,1438,0.9,0.366060748,15.5,0.028571429,0.001843318,0
0,271720,5,213,2,3,11940,1595,1438,0.9,0.366060748,0.666666667,0.009389671,0.014084507,0
0,250216,7,253,2,0,11940,1595,1438,0.9,0.366060748,0,0.007905138,0,0
0,250215,1,117,0,0,11940,1595,1438,0.9,0.366060748,0,0,0,0
0,143196,16,210,15,1,374106,1228,6,0,0.366030172,15,0.071428571,0.004761905,0
0,225172,11,295,15,0,12134,1595,114,0.1,0.366020371,0,0.050847458,0,0
0,137535,29,383,29,0,319139,1271,27,0,0.365927711,0,0.075718016,0,0
0,249120,48,2552,44,4,318714,1272,3135,2.5,0.36572589,11,0.017241379,0.001567398,0
0,247259,55,2952,33,4,318714,1272,3135,2.5,0.36572589,8.25,0.011178862,0.001355014,0
0,206467,4,80,1,1,318714,1272,3135,2.5,0.36572589,1,0.0125,0.0125,0
0,161126,45,796,80,9,550302,1070,2268,2.1,0.365655027,8.888888889,0.100502513,0.011306533,1
0,182551,1,45,0,0,550302,1070,2268,2.1,0.365655027,0,0,0,0
1,110788,50,1282,86,6,10213,1598,706,0.4,0.365260914,14.33333333,0.067082683,0.004680187,0
0,161838,30,537,17,13,10213,1598,706,0.4,0.365260914,1.307692308,0.031657356,0.024208566,0
0,185822,10,291,8,1,10213,1598,706,0.4,0.365260914,8,0.027491409,0.003436426,0
0,167940,14,341,5,2,10213,1598,706,0.4,0.365260914,2.5,0.014662757,0.005865103,0
0,113156,9,153,3,2,10213,1598,706,0.4,0.365260914,1.5,0.019607843,0.013071895,0
0,199303,3,101,1,3,10213,1598,706,0.4,0.365260914,0.333333333,0.00990099,0.02970297,0
0,87355,75,1926,76,20,193738,1348,300,0.2,0.365091709,3.8,0.039460021,0.010384216,0
0,153931,39,706,25,3,284061,1297,1992,1.5,0.365067653,8.333333333,0.035410765,0.004249292,0
0,115330,36,1654,115,24,39273,1561,241,0.2,0.365029821,4.791666667,0.069528416,0.014510278,0
0,113119,13,185,12,1,39273,1561,241,0.2,0.365029821,12,0.064864865,0.005405405,0
0,119774,1,134,2,0,39273,1561,241,0.2,0.365029821,0,0.014925373,0,0
0,114685,4,62,0,4,39273,1561,241,0.2,0.365029821,0,0,0.064516129,0
0,195121,19,420,19,1,516227,1092,3253,3,0.36483669,19,0.045238095,0.002380952,0
0,154067,25,351,13,4,516227,1092,3253,3,0.36483669,3.25,0.037037037,0.011396011,0
0,179934,20,249,11,1,516227,1092,3253,3,0.36483669,11,0.044176707,0.004016064,0
0,209346,23,366,11,0,516227,1092,3253,3,0.36483669,0,0.030054645,0,0
0,180620,25,326,9,1,516227,1092,3253,3,0.36483669,9,0.027607362,0.003067485,0
0,218214,29,710,65,6,969261,785,177,0.2,0.364438063,10.83333333,0.091549296,0.008450704,0
0,280156,13,323,16,0,19939,1581,883,0.6,0.364424194,0,0.049535604,0,0
0,124181,3,89,3,0,19939,1581,883,0.6,0.364424194,0,0.033707865,0,0
0,204456,25,370,21,1,77598,1537,2134,1.4,0.364342688,21,0.056756757,0.002702703,0
0,126090,11,567,18,0,77598,1537,2134,1.4,0.364342688,0,0.031746032,0,0
0,104712,14,360,3,13,77598,1537,2134,1.4,0.364342688,0.230769231,0.008333333,0.036111111,0
0,104470,15,355,2,16,77598,1537,2134,1.4,0.364342688,0.125,0.005633803,0.045070423,0
0,126089,0,21,0,0,77598,1537,2134,1.4,0.364342688,0,0,0,0
1,185934,91,3232,170,19,7271,1607,143,0.1,0.364231553,8.947368421,0.05259901,0.005878713,0
0,273566,10,331,11,2,7271,1607,143,0.1,0.364231553,5.5,0.033232628,0.006042296,0
0,200976,8,109,6,3,7271,1607,143,0.1,0.364231553,2,0.055045872,0.027522936,0
0,185931,1,19,0,0,7271,1607,143,0.1,0.364231553,0,0,0,0
0,273565,0,61,0,1,7271,1607,143,0.1,0.364231553,0,0,0.016393443,0
0,151709,63,1986,125,28,801072,897,154,0.2,0.364127755,4.464285714,0.062940584,0.014098691,0
1,140237,30,949,33,0,20656,1579,103,0.1,0.364121727,0,0.034773446,0,0
0,145179,19,567,29,6,20656,1579,103,0.1,0.364121727,4.833333333,0.051146384,0.010582011,0
0,143182,29,949,28,0,20656,1579,103,0.1,0.364121727,0,0.029504742,0,0
0,181196,17,328,24,3,11018,1597,515,0.3,0.363365309,8,0.073170732,0.009146341,0
0,272517,2,162,1,0,11018,1597,515,0.3,0.363365309,0,0.00617284,0,0
0,146041,125,2578,122,28,10471,1598,15,0,0.363306382,4.357142857,0.047323507,0.010861133,0
0,116817,3,100,0,0,10471,1598,15,0,0.363306382,0,0,0,0
0,140342,8,78,4,0,269,1620,159,0.1,0.362729372,0,0.051282051,0,0
0,204555,3,89,3,0,1858,1619,1346,0.8,0.362724837,0,0.033707865,0,0
0,190909,8,151,5,0,45686,1557,40,0,0.362545279,0,0.033112583,0,0
0,206662,0,11,2,0,45686,1557,40,0,0.362545279,0,0.181818182,0,1
0,189885,6,83,1,0,45686,1557,40,0,0.362545279,0,0.012048193,0,0
0,191365,5,107,1,0,45686,1557,40,0,0.362545279,0,0.009345794,0,0
0,207003,97,3226,72,49,122598,1382,318,0.2,0.362475786,1.469387755,0.022318661,0.015189089,0
0,208343,32,1019,49,4,122598,1382,318,0.2,0.362475786,12.25,0.048086359,0.003925417,0
0,145843,112,2034,148,20,432505,1194,687,0.6,0.362161691,7.4,0.072763029,0.009832842,0
0,155356,34,589,35,6,432505,1194,687,0.6,0.362161691,5.833333333,0.05942275,0.010186757,0
0,150735,16,137,1,8,432505,1194,687,0.6,0.362161691,0.125,0.00729927,0.058394161,0
0,214898,6,167,8,1,25150,1568,11,0,0.362040203,8,0.047904192,0.005988024,0
0,124880,10,167,9,0,26682,1568,118,0.1,0.361888673,0,0.053892216,0,0
0,157526,37,598,50,5,823812,883,467,0.5,0.361702234,10,0.08361204,0.008361204,0
0,152307,154,4935,132,15,543987,1078,660,0.6,0.361428932,8.8,0.02674772,0.003039514,0
0,151289,76,2914,74,23,543987,1078,660,0.6,0.361428932,3.217391304,0.025394647,0.007892931,0
0,157265,64,2853,57,4,543987,1078,660,0.6,0.361428932,14.25,0.01997897,0.001402033,0
0,156426,85,1603,55,9,543987,1078,660,0.6,0.361428932,6.111111111,0.034310667,0.005614473,0
0,154049,68,2629,53,7,543987,1078,660,0.6,0.361428932,7.571428571,0.020159757,0.002662609,0
0,158013,99,3332,50,13,543987,1078,660,0.6,0.361428932,3.846153846,0.015006002,0.003901561,0
0,156262,45,1903,27,6,543987,1078,660,0.6,0.361428932,4.5,0.014188124,0.003152916,0
0,160791,49,818,16,5,543987,1078,660,0.6,0.361428932,3.2,0.019559902,0.006112469,0
0,158781,29,543,16,7,543987,1078,660,0.6,0.361428932,2.285714286,0.02946593,0.012891344,0
0,149967,13,189,15,1,543987,1078,660,0.6,0.361428932,15,0.079365079,0.005291005,0
0,220690,33,865,12,4,543987,1078,660,0.6,0.361428932,3,0.013872832,0.004624277,0
0,149444,2,79,0,0,543987,1078,660,0.6,0.361428932,0,0,0,0
0,159180,4,61,0,0,543987,1078,660,0.6,0.361428932,0,0,0,0
0,146799,58,683,75,4,308761,1278,168,0.1,0.36076235,18.75,0.109809663,0.005856515,1
0,208917,1,168,0,0,308761,1278,168,0.1,0.36076235,0,0,0,0
0,257238,7,564,45,0,517769,1092,213,0.2,0.360363412,0,0.079787234,0,0
0,204073,66,2297,99,17,222249,1332,151,0.1,0.360354904,5.823529412,0.043099695,0.007400958,0
0,203389,13,308,15,6,222249,1332,151,0.1,0.360354904,2.5,0.048701299,0.019480519,0
1,164569,56,2351,77,9,132403,1377,883,0.6,0.359820416,8.555555556,0.03275202,0.003828158,0
0,154974,4,73,3,0,132403,1377,883,0.6,0.359820416,0,0.04109589,0,0
1,190129,27,392,38,1,560413,1064,1526,1.4,0.359775668,38,0.096938776,0.00255102,1
0,173035,10,116,1,4,560413,1064,1526,1.4,0.359775668,0.25,0.00862069,0.034482759,0
0,258940,32,1176,68,6,14008,1593,285,0.2,0.35975289,11.33333333,0.057823129,0.005102041,0
0,114892,0,55,0,0,14008,1593,285,0.2,0.35975289,0,0,0,0
0,153771,6,69,5,0,107707,1387,73,0.1,0.359551064,0,0.072463768,0,0
0,121388,6,116,10,0,441235,1188,251,0.2,0.359510904,0,0.086206897,0,0
0,242281,48,1000,35,8,2143,1619,660,0.4,0.359304152,4.375,0.035,0.008,0
0,250036,9,238,8,4,2143,1619,660,0.4,0.359304152,2,0.033613445,0.016806723,0
0,255429,9,197,5,5,2143,1619,660,0.4,0.359304152,1,0.025380711,0.025380711,0
0,154571,40,815,77,0,243141,1322,284,0.2,0.359219722,0,0.094478528,0,1
0,159095,56,673,67,1,243141,1322,284,0.2,0.359219722,67,0.099554235,0.001485884,1
0,148713,51,730,36,13,243141,1322,284,0.2,0.359219722,2.769230769,0.049315068,0.017808219,0
0,160071,32,424,8,11,243141,1322,284,0.2,0.359219722,0.727272727,0.018867925,0.025943396,0
0,159554,15,223,6,1,243141,1322,284,0.2,0.359219722,6,0.02690583,0.004484305,0
0,159070,69,1097,5,54,243141,1322,284,0.2,0.359219722,0.092592593,0.004557885,0.04922516,0
0,162058,5,114,0,1,243141,1322,284,0.2,0.359219722,0,0,0.00877193,0
0,228593,54,1491,99,7,38558,1562,206,0.1,0.359131585,14.14285714,0.06639839,0.004694836,0
0,264582,66,2479,72,42,38558,1562,206,0.1,0.359131585,1.714285714,0.029043969,0.016942315,0
0,269370,0,116,1,0,38558,1562,206,0.1,0.359131585,0,0.00862069,0,0
0,148686,12,164,0,7,38558,1562,206,0.1,0.359131585,0,0,0.042682927,0
0,277428,14,286,30,1,13038,1594,75,0,0.358930637,30,0.104895105,0.003496503,1
0,291945,14,559,22,2,13038,1594,75,0,0.358930637,11,0.039355993,0.003577818,0
0,277432,15,320,19,0,13038,1594,75,0,0.358930637,0,0.059375,0,0
0,224595,3,115,5,0,13038,1594,75,0,0.358930637,0,0.043478261,0,0
0,280688,6,161,3,4,13038,1594,75,0,0.358930637,0.75,0.01863354,0.02484472,0
0,280163,17,389,3,9,13038,1594,75,0,0.358930637,0.333333333,0.007712082,0.023136247,0
0,236267,4,75,0,0,13038,1594,75,0,0.358930637,0,0,0,0
0,177907,49,1327,32,20,19086,1583,1049,0.7,0.358889312,1.6,0.024114544,0.01507159,0
0,121516,5,79,3,0,19086,1583,1049,0.7,0.358889312,0,0.037974684,0,0
0,108614,36,675,32,6,346337,1252,1201,1,0.358781985,5.333333333,0.047407407,0.008888889,0
0,112462,15,367,16,1,346337,1252,1201,1,0.358781985,16,0.04359673,0.002724796,0
0,146199,9,83,5,3,215359,1336,1065,0.8,0.358536826,1.666666667,0.060240964,0.036144578,0
0,223762,14,218,12,0,123550,1381,960,0.7,0.358371673,0,0.055045872,0,0
1,262444,37,2586,128,19,1012270,763,2032,2.7,0.358198572,6.736842105,0.049497293,0.007347254,0
0,261764,35,2111,81,19,1012270,763,2032,2.7,0.358198572,4.263157895,0.038370441,0.009000474,0
1,219582,114,9406,65,6,1012270,763,2032,2.7,0.358198572,10.83333333,0.006910483,0.000637891,0
0,244998,76,3408,65,10,1012270,763,2032,2.7,0.358198572,6.5,0.01907277,0.002934272,0
0,237074,87,2320,48,8,1012270,763,2032,2.7,0.358198572,6,0.020689655,0.003448276,0
0,209056,61,1670,37,6,1012270,763,2032,2.7,0.358198572,6.166666667,0.022155689,0.003592814,0
0,248734,92,2296,37,22,1012270,763,2032,2.7,0.358198572,1.681818182,0.016114983,0.009581882,0
0,261777,48,1592,35,17,1012270,763,2032,2.7,0.358198572,2.058823529,0.021984925,0.010678392,0
0,259028,58,1289,33,30,1012270,763,2032,2.7,0.358198572,1.1,0.025601241,0.023273856,0
0,257260,52,1274,28,21,1012270,763,2032,2.7,0.358198572,1.333333333,0.021978022,0.016483516,0
0,249068,34,484,27,0,1012270,763,2032,2.7,0.358198572,0,0.055785124,0,0
0,247234,33,603,13,3,1012270,763,2032,2.7,0.358198572,4.333333333,0.021558872,0.004975124,0
0,223165,22,288,2,2,1012270,763,2032,2.7,0.358198572,1,0.006944444,0.006944444,0
0,240679,4,133,1,1,1012270,763,2032,2.7,0.358198572,1,0.007518797,0.007518797,0
0,248162,9,274,1,6,1012270,763,2032,2.7,0.358198572,0.166666667,0.003649635,0.02189781,0
0,185216,37,440,17,3,9523,1599,80,0.1,0.35726881,5.666666667,0.038636364,0.006818182,0
0,136380,54,793,83,2,663217,1005,3652,3.6,0.357081105,41.5,0.104665826,0.002522068,1
0,254189,21,319,15,5,663217,1005,3652,3.6,0.357081105,3,0.047021944,0.015673981,0
0,243638,30,1013,13,9,663217,1005,3652,3.6,0.357081105,1.444444444,0.012833169,0.008884501,0
0,252655,30,471,12,4,663217,1005,3652,3.6,0.357081105,3,0.025477707,0.008492569,0
0,155963,16,586,7,1,663217,1005,3652,3.6,0.357081105,7,0.011945392,0.001706485,0
0,253236,8,218,4,2,663217,1005,3652,3.6,0.357081105,2,0.018348624,0.009174312,0
0,191686,3,95,1,1,663217,1005,3652,3.6,0.357081105,1,0.010526316,0.010526316,0
0,241312,1,124,1,1,663217,1005,3652,3.6,0.357081105,1,0.008064516,0.008064516,0
0,142389,6,211,12,1,153822,1369,65,0,0.35702437,12,0.056872038,0.004739336,0
0,153744,98,2758,108,35,48,1620,261,0.2,0.356933788,3.085714286,0.039158811,0.012690355,0
0,153738,1,80,0,0,48,1620,261,0.2,0.356933788,0,0,0,0
0,179050,33,957,33,6,77226,1537,1072,0.7,0.356739413,5.5,0.034482759,0.006269592,0
0,175143,27,980,25,1,77226,1537,1072,0.7,0.356739413,25,0.025510204,0.001020408,0
0,176902,14,714,16,1,77226,1537,1072,0.7,0.356739413,16,0.022408964,0.00140056,0
0,177061,19,652,13,1,77226,1537,1072,0.7,0.356739413,13,0.01993865,0.001533742,0
0,186587,8,136,9,0,77226,1537,1072,0.7,0.356739413,0,0.066176471,0,0
0,181256,11,142,7,0,77226,1537,1072,0.7,0.356739413,0,0.049295775,0,0
0,288633,5,269,5,0,77226,1537,1072,0.7,0.356739413,0,0.018587361,0,0
0,288635,9,325,4,0,77226,1537,1072,0.7,0.356739413,0,0.012307692,0,0
0,288625,1,189,3,0,77226,1537,1072,0.7,0.356739413,0,0.015873016,0,0
0,184248,8,143,2,1,77226,1537,1072,0.7,0.356739413,2,0.013986014,0.006993007,0
0,290291,2,156,1,0,77226,1537,1072,0.7,0.356739413,0,0.006410256,0,0
0,184857,2,38,0,0,77226,1537,1072,0.7,0.356739413,0,0,0,0
1,189909,69,1911,101,11,115808,1384,460,0.3,0.356607015,9.181818182,0.05285191,0.005756149,0
0,196296,40,943,55,2,115808,1384,460,0.3,0.356607015,27.5,0.058324496,0.002120891,0
0,197684,41,1669,38,4,115808,1384,460,0.3,0.356607015,9.5,0.022768125,0.002396645,0
0,186380,43,1260,37,8,115808,1384,460,0.3,0.356607015,4.625,0.029365079,0.006349206,0
0,183902,38,922,29,10,115808,1384,460,0.3,0.356607015,2.9,0.031453362,0.010845987,0
0,233117,20,291,22,2,115808,1384,460,0.3,0.356607015,11,0.075601375,0.006872852,0
0,188315,25,384,18,2,115808,1384,460,0.3,0.356607015,9,0.046875,0.005208333,0
0,154991,17,197,17,3,115808,1384,460,0.3,0.356607015,5.666666667,0.086294416,0.015228426,0
0,188319,24,323,14,3,115808,1384,460,0.3,0.356607015,4.666666667,0.043343653,0.009287926,0
0,219298,18,207,13,2,115808,1384,460,0.3,0.356607015,6.5,0.062801932,0.009661836,0
0,192621,14,417,11,1,115808,1384,460,0.3,0.356607015,11,0.026378897,0.002398082,0
0,188324,20,306,11,2,115808,1384,460,0.3,0.356607015,5.5,0.035947712,0.006535948,0
0,183372,12,279,10,2,115808,1384,460,0.3,0.356607015,5,0.035842294,0.007168459,0
0,236011,11,182,9,2,115808,1384,460,0.3,0.356607015,4.5,0.049450549,0.010989011,0
0,183385,7,201,8,2,115808,1384,460,0.3,0.356607015,4,0.039800995,0.009950249,0
0,258536,15,231,6,2,115808,1384,460,0.3,0.356607015,3,0.025974026,0.008658009,0
0,183394,13,190,6,4,115808,1384,460,0.3,0.356607015,1.5,0.031578947,0.021052632,0
0,190130,6,200,6,0,115808,1384,460,0.3,0.356607015,0,0.03,0,0
0,195460,11,242,5,4,115808,1384,460,0.3,0.356607015,1.25,0.020661157,0.016528926,0
0,198495,12,210,5,5,115808,1384,460,0.3,0.356607015,1,0.023809524,0.023809524,0
0,193225,10,285,5,14,115808,1384,460,0.3,0.356607015,0.357142857,0.01754386,0.049122807,0
0,230711,12,241,5,0,115808,1384,460,0.3,0.356607015,0,0.020746888,0,0
0,227229,8,227,4,1,115808,1384,460,0.3,0.356607015,4,0.017621145,0.004405286,0
0,196156,5,116,4,0,115808,1384,460,0.3,0.356607015,0,0.034482759,0,0
0,250849,10,170,4,0,115808,1384,460,0.3,0.356607015,0,0.023529412,0,0
0,183623,8,116,3,3,115808,1384,460,0.3,0.356607015,1,0.025862069,0.025862069,0
0,196257,3,65,3,0,115808,1384,460,0.3,0.356607015,0,0.046153846,0,0
0,183896,2,120,3,0,115808,1384,460,0.3,0.356607015,0,0.025,0,0
0,154966,5,60,2,1,115808,1384,460,0.3,0.356607015,2,0.033333333,0.016666667,0
0,160477,11,166,2,2,115808,1384,460,0.3,0.356607015,1,0.012048193,0.012048193,0
0,154817,4,47,2,0,115808,1384,460,0.3,0.356607015,0,0.042553191,0,0
0,183631,5,62,2,0,115808,1384,460,0.3,0.356607015,0,0.032258065,0,0
0,234084,3,109,2,0,115808,1384,460,0.3,0.356607015,0,0.018348624,0,0
0,247187,4,145,2,0,115808,1384,460,0.3,0.356607015,0,0.013793103,0,0
0,237290,11,247,2,0,115808,1384,460,0.3,0.356607015,0,0.008097166,0,0
0,227472,4,298,2,0,115808,1384,460,0.3,0.356607015,0,0.006711409,0,0
0,247940,2,106,1,1,115808,1384,460,0.3,0.356607015,1,0.009433962,0.009433962,0
0,235153,7,170,1,1,115808,1384,460,0.3,0.356607015,1,0.005882353,0.005882353,0
0,154990,1,39,1,0,115808,1384,460,0.3,0.356607015,0,0.025641026,0,0
0,183390,0,41,1,0,115808,1384,460,0.3,0.356607015,0,0.024390244,0,0
0,183351,1,59,1,0,115808,1384,460,0.3,0.356607015,0,0.016949153,0,0
0,214899,3,78,1,0,115808,1384,460,0.3,0.356607015,0,0.012820513,0,0
0,202155,2,81,1,0,115808,1384,460,0.3,0.356607015,0,0.012345679,0,0
0,183378,1,96,1,0,115808,1384,460,0.3,0.356607015,0,0.010416667,0,0
0,255672,1,126,1,0,115808,1384,460,0.3,0.356607015,0,0.007936508,0,0
0,186654,5,168,1,0,115808,1384,460,0.3,0.356607015,0,0.005952381,0,0
0,154732,4,45,0,0,115808,1384,460,0.3,0.356607015,0,0,0,0
0,160486,0,33,0,0,115808,1384,460,0.3,0.356607015,0,0,0,0
0,183388,1,109,0,0,115808,1384,460,0.3,0.356607015,0,0,0,0
